,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt,risk,emotion,news
2008-04-02,-0.009383713834839824,8.805408533416432e-05,0.002231376481032879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-03,0.024697670728132337,0.0006099749393952449,0.0011086915974683534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-07,0.057114461631931235,0.003262061727505345,0.000678144654708905,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.213028776053414,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.942811062427319,0.0,-2.0710095920178047,2.31427035414244
2008-04-08,0.014526779906461229,0.00021102733445076572,0.0005858316563977577,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-09,-0.03853510648560032,0.001484954431856556,0.000598868370206255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-10,0.015768666331350545,0.00024865083786946825,0.001026581354655953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-11,0.0031133090634209992,9.69269332437934e-06,0.00041108720161697336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-14,-0.07673762856292221,0.005888663637461015,0.0010490188224602974,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-04-15,0.003815744577231328,1.4559906678670286e-05,0.001404205374661348,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-16,-0.02728565719136178,0.0007445070883645127,0.0009570957337636995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-17,-0.03375407677134845,0.0011393376986860851,0.0012488517934157875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-18,-0.03181566802752478,0.0010122367320376624,0.0015013673147620183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-21,-0.017663885716633132,0.000312012858610276,0.00445314734427317,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-04-22,0.0072243916331569125,5.21918344692276e-05,0.0025539252234770267,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-23,0.05309684957120275,0.002819275434386934,0.0003583458770442905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-24,0.09161543512861314,0.008393387953805124,0.0055059395018957295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-25,0.01461917809827007,0.00021372036826893928,0.0007745365090453988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-28,-0.024912973458416587,0.0006206562465397693,0.0008355328069584902,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-04-29,0.007666993351648443,5.878278705422143e-05,0.0003648278763517597,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-04-30,0.04730780075630925,0.0022380280123986537,0.00035153459447925757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-05,0.02601142715456639,0.0006765943426173138,0.0005316005995350928,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-8.284038368071219,2.31427035414244,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,9.25708141656976,0.0,-2.0710095920178047,2.31427035414244
2008-05-06,-0.011480592542993051,0.00013180400513822764,0.0007815309558800702,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-07,-0.054235371060793014,0.0029414754741019043,0.0006016496105219303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-08,0.025733906850776478,0.0006622339618044406,0.0007907451886603015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-09,-0.017968579390787554,0.0003228698453230352,0.0006880681564864735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-12,0.006532711247379197,4.267631624163467e-05,0.0009588299593897305,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-05-13,-0.007002227134664807,4.903118484543611e-05,0.0009070795072990958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-14,0.034439259027502445,0.0011860625623634085,0.0003169241712168586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-15,-0.009070493317606676,8.227384902474736e-05,0.00039848334389009667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-16,-0.007167228757131383,5.136916805705107e-05,0.0004484144877156383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-19,-0.008810416990455039,7.762344754569882e-05,0.0003287482361284615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-05-20,-0.058328875415678993,0.0034022577072578015,0.0005886797814711234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-21,0.016727836855386258,0.0002798205258604188,0.0012232531928395279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-22,-0.0234670628774456,0.0005507030400939854,0.0006647135601120238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-23,-0.012187642977488977,0.00014853864134673639,0.0006162195646033675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-26,-0.027066484420876336,0.0007325945789055414,0.0005950386149146937,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-05-27,0.009058798898820442,8.206183748927045e-05,0.0004382260867650138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-28,0.025938408029908544,0.000672801011126024,0.00019840351379644809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-29,-0.030217296068931532,0.000913084981717465,0.0003164124357645018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-05-30,0.00842667198839564,7.100880080001172e-05,0.000289965020794364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,2.31427035414244,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-02,0.0007475475851830282,5.588273921129768e-07,0.00022499803339988452,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-06-03,-0.005461401924973686,2.982691098610628e-05,0.00020970445313695947,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-04,-0.0017611178215517498,3.1015359813871807e-06,0.0002579447522816279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-05,-0.009249460107415786,8.555251227867603e-05,0.00015217982784359766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-06,-0.010706105081615291,0.00011462068601858876,0.000159102856038015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-10,-0.08610339337441175,0.007413794350588694,0.002671389258269216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.213028776053414,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,6.942811062427319,0.0,-2.0710095920178047,2.31427035414244
2008-06-11,-0.02900977507018787,0.0008415670496228937,0.001056098459187549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-12,-0.01134147674242314,0.000128629094698925,0.0008638525409979022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-13,-0.039795415938801426,0.0015836751297422106,0.0006123587750229588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-16,-0.011280354407896098,0.00012724639556774094,0.001043596376157992,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-06-17,-0.04111456532348079,0.001690407481738769,0.0006538954859550117,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-18,0.04900880559911869,0.002401863026252207,0.0014379818813905969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-19,-0.07783540870687133,0.006058350848565702,0.0011671629391723005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-20,0.02289035889699953,0.0005239685304334455,0.002131242598370563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-23,-0.014488327340833607,0.0002099116291351466,0.0009785576898407654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
2008-06-24,0.030570708532117408,0.0009345682201556761,0.0006040194742545204,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-25,0.0468122933924473,0.0021913908126605652,0.00048673406510970236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-26,0.0017495890727730057,3.061061923566706e-06,0.0006099789065259201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-27,-0.057996675925370056,0.0033636144183923984,0.0018041036954170836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,2.31427035414244
2008-06-30,-0.006958079307942455,4.841486765561696e-05,0.0006645296095075453,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0710095920178047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.142019184035609,2.31427035414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62854070828488,0.0,-2.0710095920178047,2.31427035414244
